InfoID,Title,Search,OnTime,HiRank,Link
1,周杰伦新歌说好不哭,7243098,12小时40分,1,https://weibo.cn/comment/hot/I7fIHAeem?rl=2
2,陈乔恩朱桢探望乔任梁父母,3700857,1小时20分,1,https://weibo.cn/comment/hot/I7lH9hGC6?rl=2
3,雪莉直播被骚扰,3541720,6小时40分,1,https://weibo.cn/comment/hot/I7mQq6aqJ?rl=2
4,台湾宣布与所罗门群岛断交,3527045,11小时30分,2,https://weibo.cn/comment/hot/I7g3tBQC0?rl=2
5,敦煌之美不氧化,3334479,1小时40分,3,https://weibo.cn/comment/hot/I7cA2glti?rl=2
6,李荣浩方回应领证传闻,3204101,9小时50分,1,https://weibo.cn/comment/hot/I7loApqbA?rl=2
7,办公室小野与去世女孩家属和解,3119479,4小时0分,1,https://weibo.cn/comment/hot/I7obfasRv?rl=2
9,JOY STUDIO超级IP日,2651069,1小时0分,3,https://weibo.cn/comment/hot/I7bjjhvQI?rl=2
10,跨界设计师郭麒麟,2650751,0小时50分,3,https://weibo.cn/comment/hot/I6KUGuyWQ?rl=2
11,科比开篮球趴,2647628,1小时50分,3,https://weibo.cn/comment/hot/I7mJ2Fy6X?rl=2
13,江歌妈妈安慰章莹颖爸爸,2560077,9小时0分,2,https://weibo.cn/comment/hot/I7g65jASb?rl=2
14,巴厘岛恶魔眼泪再发翻船事故,2559760,8小时0分,1,https://weibo.cn/comment/hot/I7k3maYhy?rl=2
15,摘黑衣人头套的他说做了该做的,2532962,3小时50分,2,https://weibo.cn/comment/hot/I7l174D39?rl=2
16,YSL银气垫,2494240,3小时10分,3,https://weibo.cn/comment/hot/I74Dg80pg?rl=2
17,王俊凯士力架运动更有型,2476464,0小时50分,3,https://weibo.cn/comment/hot/Ib1h1wD4Z?rl=2
18,周杰伦的手机一直在响,2466408,8小时30分,3,https://weibo.cn/comment/hot/I7gm729yg?rl=2
19,引领无界未来的人,2399995,2小时0分,3,https://weibo.cn/comment/hot/I7kJNwRZR?rl=2
20,和郭采洁一起探索好心情,2374627,1小时10分,3,https://weibo.cn/comment/hot/I7bm6cjuZ?rl=2
21,黄晓明小时候像哈利波特,2351708,4小时20分,2,https://weibo.cn/comment/hot/I7nOBzFDQ?rl=2
22,周杰伦新歌MV女主,2342770,9小时50分,3,https://weibo.cn/comment/hot/I7ganwnii?rl=2
23,中餐厅感谢黄晓明完成kpi,2315710,6小时40分,3,https://weibo.cn/comment/hot/I7lGd6Piy?rl=2
24,军训式追剧,2301355,0小时30分,3,https://weibo.cn/comment/hot/Ib7r7EZk1?rl=2
25,QQ音乐崩了,2290885,8小时20分,4,https://weibo.cn/comment/hot/I7fLAlTyc?rl=2
26,汉方护体 我来养你,2283784,1小时40分,3,https://weibo.cn/comment/hot/I6uQDBtZF?rl=2
27,饿了么11岁了,2270112,1小时0分,3,https://weibo.cn/comment/hot/I6RNf2xwi?rl=2
28,我就是ICON张艺兴,2265254,1小时20分,3,https://weibo.cn/comment/hot/Ib7JsayF5?rl=2
29,明年国庆中秋同一天,2264917,14小时10分,2,https://weibo.cn/comment/hot/I7etRmkR5?rl=2
30,朱正廷淘宝造物节首专,2234444,1小时40分,3,https://weibo.cn/comment/hot/I8Cfxeeu4?rl=2
31,孟美岐闪耀官宣,2210425,1小时10分,3,https://weibo.cn/comment/hot/I8xzDknTM?rl=2
32,5G智慧旗舰NEX 3发布,2192561,1小时0分,3,https://weibo.cn/comment/hot/I7fy7AURJ?rl=2
33,何雯娜梁超订婚,2171801,8小时50分,4,https://weibo.cn/comment/hot/I7lCpi5OO?rl=2
34,周杰伦新歌喜提油管第一,2165264,2小时40分,2,https://weibo.cn/comment/hot/I7noFw4UU?rl=2
35,中国包裹快递量超过美日欧总和,2152943,5小时0分,2,https://weibo.cn/comment/hot/I7lj27kB2?rl=2
36,官方回应情侣玉龙雪山殉情,2152907,10小时20分,2,https://weibo.cn/comment/hot/I7iWFzxnK?rl=2
37,陈建州回应范玮琪张韶涵恩怨,2004287,6小时30分,4,https://weibo.cn/comment/hot/I7nu1EPHg?rl=2
38,肯德基6元早餐回来了,1941937,1小时40分,3,https://weibo.cn/comment/hot/I7jao01gH?rl=2
39,港警高Sir揪出了大量假记者,1940559,5小时0分,2,https://weibo.cn/comment/hot/I7mKxsJ1m?rl=2
40,7000岁的中国乐高,1920806,0小时40分,6,https://weibo.cn/comment/hot/I7kolvxjC?rl=2
41,淘宝能改昵称了,1864628,15小时50分,5,https://weibo.cn/comment/hot/I7g3B20pR?rl=2
42,领界致敬时代攀登者,1856798,0小时40分,3,https://weibo.cn/comment/hot/I6IDrARq4?rl=2
43,一分钟对话科比,1847444,0小时20分,3,https://weibo.cn/comment/hot/I7bBvcH19?rl=2
44,徐锦江喷西瓜,1746735,10小时0分,3,https://weibo.cn/comment/hot/I7lmJ8pHf?rl=2
45,朴有天性侵案赔付60万,1676672,6小时30分,4,https://weibo.cn/comment/hot/I7jQPkras?rl=2
48,卡梅伦首次承认后悔举行脱欧公投,1641221,6小时50分,5,https://weibo.cn/comment/hot/I7fXoAJDe?rl=2
49,过去3天香港警方拘捕89人,1636504,4小时20分,8,https://weibo.cn/comment/hot/I7jaBg8yL?rl=2
51,下半年来影响范围最广冷空气来袭,1623819,6小时40分,11,https://weibo.cn/comment/hot/I7kjGfHUU?rl=2
52,任正非称5G可转让给西方国家,1621716,5小时30分,10,https://weibo.cn/comment/hot/I7eW0iE8t?rl=2
53,高校翻包查外卖,1608641,5小时30分,14,https://weibo.cn/comment/hot/I7p7Erwzw?rl=2
54,Jennie 慵懒风,1607469,12小时10分,8,https://weibo.cn/comment/hot/I79SArsSQ?rl=2
55,阿信 昨天有没有好好睡觉,1597681,5小时10分,16,https://weibo.cn/comment/hot/I7klgErjL?rl=2
56,罗斯耀盼盼豹发力,1526854,1小时20分,6,https://weibo.cn/comment/hot/I75P8w9Qe?rl=2
57,狗子教会我的事,1490596,0小时30分,6,https://weibo.cn/comment/hot/I7kSi6Oja?rl=2
58,周杰伦谈与阿信首次合作,1430098,7小时30分,5,https://weibo.cn/comment/hot/I7oEUjHwd?rl=2
60,周杰伦新歌豆瓣评分,1385365,2小时10分,5,https://weibo.cn/comment/hot/I7poNiWAc?rl=2
61,鹿晗为关晓彤庆生,1338080,10小时20分,16,https://weibo.cn/comment/hot/I7g4uARGL?rl=2
62,小黑瓶免税福利,1317263,0小时50分,6,https://weibo.cn/comment/hot/I6VcM95JZ?rl=2
63,同事之间工资应该公开吗,1211642,7小时30分,7,https://weibo.cn/comment/hot/I7lUM9ej3?rl=2
64,创造前所未见,1207171,1小时40分,6,https://weibo.cn/comment/hot/I92gJ5b2I?rl=2
65,一场特别的快闪祝福祖国,1135272,10小时0分,7,https://weibo.cn/comment/hot/I7iYlyAbb?rl=2
66,北京冬奥会吉祥物,1124167,0小时20分,6,https://weibo.cn/comment/hot/I7nLeoHYR?rl=2
67,近8成中小学生睡眠不达标,1103898,5小时20分,11,https://weibo.cn/comment/hot/I7kRk8rhD?rl=2
68,下一代WiFi标准正式启用,1077728,6小时20分,6,https://weibo.cn/comment/hot/I7jypAuIo?rl=2
69,袁隆平屠呦呦等获共和国勋章,1017315,3小时20分,6,https://weibo.cn/comment/hot/IaytmEQVV?rl=2
70,鹿晗,954935,7小时0分,5,https://weibo.cn/comment/hot/Ib6VHv2dP?rl=2
71,北京环球度假区2021年开园,948805,4小时40分,13,https://weibo.cn/comment/hot/Ib7PTFDeX?rl=2
72,孟婆月老是情侣,948292,8小时20分,7,https://weibo.cn/comment/hot/I7l4fd6c3?rl=2
73,听完说好不哭后,887838,10小时10分,6,https://weibo.cn/comment/hot/I7gqMAkHx?rl=2
75,北京冬奥会吉祥物冰墩墩,847318,4小时20分,5,https://weibo.cn/comment/hot/I7nLeoHYR?rl=2
76,周杰伦新歌MV 渡边圭祐,785060,2小时30分,7,https://weibo.cn/comment/hot/I7gjd5juD?rl=2
77,韩国发现首例非洲猪瘟,782337,4小时0分,18,https://weibo.cn/comment/hot/I6J9c93Yo?rl=2
78,苹果将向印度投资10亿美元,764594,4小时10分,8,https://weibo.cn/comment/hot/I70PP6VFs?rl=2
79,当阿信粉丝听周杰伦新歌,749924,7小时10分,10,https://weibo.cn/comment/hot/I7oEUjHwd?rl=2
80,女生为什么喜欢劝闺蜜分手,709441,7小时50分,17,https://weibo.cn/comment/hot/I7jLdgrBV?rl=2
81,不能说的秘密同款戳脸,706521,2小时50分,9,https://weibo.cn/comment/hot/I7geNqDCK?rl=2
82,李荣浩杨丞琳,698277,8小时40分,16,https://weibo.cn/comment/hot/IaTv9srww?rl=2
83,暗访海鲜市场死蟹变活蟹,693651,5小时30分,18,https://weibo.cn/comment/hot/I7m7RvR16?rl=2
84,许昕当爸,686645,7小时20分,8,https://weibo.cn/comment/hot/I7eI3mdQx?rl=2
85,央视主播警告窜访只能讨来无趣,674793,9小时0分,8,https://weibo.cn/comment/hot/I7foBulha?rl=2
88,不爱吃榴莲脱粉,636474,7小时30分,18,https://weibo.cn/comment/hot/I6iGBeK4t?rl=2
