InfoID,Title,Search,OnTime,HiRank,Link
1,无锡高架坍塌,11895382,5小时0分,1,https://weibo.cn/comment/hot/IaTuAlHqR?rl=2
2,无锡警方通报高架桥面侧翻,4009281,2小时30分,2,https://weibo.cn/comment/hot/IaTs7waPL?rl=2
3,张艺兴与杨天真解约,3622600,7小时30分,1,https://weibo.cn/comment/hot/IaOSZfu6O?rl=2
4,滑到起飞 美到犯规,3267279,1小时20分,3,https://weibo.cn/comment/hot/I8nWzjx0Q?rl=2
5,张铭恩回应恋情公开后脱粉,3225055,9小时10分,1,https://weibo.cn/comment/hot/IaS7vwycq?rl=2
7,杨天真下一个要签谁,3069559,5小时50分,1,https://weibo.cn/comment/hot/IaSIAr0ea?rl=2
8,吴京和谢楠的日常,2855609,7小时50分,1,https://weibo.cn/comment/hot/IbaYvsdaL?rl=2
9,美力由我定义,2793075,2小时10分,3,https://weibo.cn/comment/hot/IaQx22vjv?rl=2
10,詹姆斯球迷,2726713,4小时40分,2,https://weibo.cn/comment/hot/IaOkcs6sH?rl=2
11,残雪回应登上诺贝尔文学奖赔率榜,2631583,4小时40分,2,https://weibo.cn/comment/hot/IaEJUosXr?rl=2
13,幼儿园吃饭慢要去厕所吃,2432969,6小时20分,2,https://weibo.cn/comment/hot/IaOGPtJo7?rl=2
14,非全日制研究生就业遭歧视,2347649,8小时50分,2,https://weibo.cn/comment/hot/IaPSfdDSG?rl=2
15,李现摸头杀,2229744,1小时50分,3,https://weibo.cn/comment/hot/IaPUwsIih?rl=2
16,北京2019年最低工资保障线,2213009,2小时0分,2,https://weibo.cn/comment/hot/IaNRc4Wug?rl=2
17,香港理工回应教师被围困,2205572,4小时20分,2,https://weibo.cn/comment/hot/IaQzv5ZIH?rl=2
18,Reno Ace王牌来袭,2117817,1小时10分,3,https://weibo.cn/comment/hot/IaQBAgOPj?rl=2
19,看得见的效果,2092614,1小时10分,3,https://weibo.cn/comment/hot/IazR3kRgJ?rl=2
20,演员请就位表演小考怒目,2064381,6小时40分,2,https://weibo.cn/comment/hot/IaObh3wxl?rl=2
