InfoID,Title,Search,OnTime,HiRank,Link
1,宋佳 给我整个8,3541249,2小时50分,1,https://weibo.cn/comment/hot/I9BginWyz?rl=2
2,徐峥拍的上海弄堂生活,2976360,8小时20分,1,https://weibo.cn/comment/hot/I9UjudOxf?rl=2
4,女排回应兵哥哥硬核应援,2802532,5小时10分,1,https://weibo.cn/comment/hot/I9EJC8MHl?rl=2
5,今天太好哭了,2796312,9小时10分,1,https://weibo.cn/comment/hot/I9Btlb6cr?rl=2
6,怎样在天安门放飞几万只鸽子,2661589,10小时0分,1,https://weibo.cn/comment/hot/I9u7QEs4Y?rl=2
7,康辉海霞 吸氧,2358091,7小时40分,2,https://weibo.cn/comment/hot/IadvV7aam?rl=2
8,让14亿甲方满意的乙方,2198247,9小时10分,2,https://weibo.cn/comment/hot/I9BcfvWGg?rl=2
9,兵哥哥的靴子里也有麦克风,2187619,2小时30分,2,https://weibo.cn/comment/hot/I9FFcxzpl?rl=2
10,光头刘Sir观看我和我的祖国,2096885,5小时50分,1,https://weibo.cn/comment/hot/I9EcBx7LU?rl=2
11,仪仗兵训练晕倒也没人退出,2001035,5小时20分,1,https://weibo.cn/comment/hot/I9DZDw02C?rl=2
12,焰火总导演是蔡国强,1999195,11小时20分,2,https://weibo.cn/comment/hot/I9x25CFks?rl=2
14,十一假期怎么玩,1967426,0小时50分,3,https://weibo.cn/comment/hot/I9FTDC1yl?rl=2
16,致敬攀登者,1950311,1小时0分,3,https://weibo.cn/comment/hot/Ib1EyD3eV?rl=2
17,MiuMiu 针织衫,1907306,10小时10分,4,https://weibo.cn/comment/hot/I9vxTgXMZ?rl=2
18,鸽子是借的礼炮零污染,1893777,1小时30分,2,https://weibo.cn/comment/hot/I9FXa0Blw?rl=2
20,有种成长叫成为你骄傲,1864714,1小时10分,3,https://weibo.cn/comment/hot/I9cdSkitE?rl=2
21,大阅兵最牛的摄像机,1841904,7小时20分,1,https://weibo.cn/comment/hot/I9CKZ5Ofv?rl=2
22,不愧是张艺谋,1831988,13小时30分,2,https://weibo.cn/comment/hot/I9wdSh84T?rl=2
24,每人一句华诞祝福,1682228,1小时30分,3,https://weibo.cn/comment/hot/I9stQii9U?rl=2
25,快递天团阅兵式出道,1638133,1小时50分,3,https://weibo.cn/comment/hot/I9BZ11mPv?rl=2
26,马化腾奖中国女排300万,1588073,12小时30分,4,https://weibo.cn/comment/hot/I9unn54Mv?rl=2
28,胡歌与原型互动,1315868,5小时30分,2,https://weibo.cn/comment/hot/I9VxK7xNY?rl=2
29,童瑶结婚,1306137,8小时50分,4,https://weibo.cn/comment/hot/I9DmQf8ts?rl=2
30,各大学校的胜负欲,1287346,7小时40分,4,https://weibo.cn/comment/hot/I9w2U4yj9?rl=2
31,孟晚舟时尚品味,1248608,1小时10分,4,https://weibo.cn/comment/hot/I9CYymymf?rl=2
33,摄像大哥百米冲刺拍兵哥哥,1215455,8小时10分,3,https://weibo.cn/comment/hot/I9BtFe3R7?rl=2
34,为什么要大阅兵,1171634,8小时0分,2,https://weibo.cn/comment/hot/I9CFCnAjV?rl=2
36,哪吒敖丙双人滑,1152713,1小时0分,5,https://weibo.cn/comment/hot/I9EQfrxjb?rl=2
37,十一黄金档,1133771,0小时30分,6,https://weibo.cn/comment/hot/I92r8819t?rl=2
38,欧豪 演员是很被动的,1110554,8小时0分,4,https://weibo.cn/comment/hot/I9vMEa9qP?rl=2
39,陈凯歌谈35年前拍大阅兵,1108164,6小时10分,2,https://weibo.cn/comment/hot/I9CdSBD1V?rl=2
41,攀登者主创给战士放电影,1053118,1小时40分,3,https://weibo.cn/comment/hot/I9lHQCNPi?rl=2
43,国庆大阅兵全体人员受嘉奖,979221,13小时0分,7,https://weibo.cn/comment/hot/I9ByyFqj6?rl=2
44,女排夺冠 女篮亚军 女足季军,963935,7小时0分,5,https://weibo.cn/comment/hot/I9CY3CrIj?rl=2
45,自然堂炫彩红星唇膏,953397,1小时0分,6,https://weibo.cn/comment/hot/I9CVXk8Qi?rl=2
46,在墓碑前开着手机一起陪烈士看阅兵,949125,11小时10分,3,https://weibo.cn/comment/hot/I9wSim9hP?rl=2
47,国庆烟花,945355,11小时30分,2,https://weibo.cn/comment/hot/I9wpNl3PM?rl=2
48,哈佛招生歧视亚裔案裁定结果,920956,4小时0分,3,https://weibo.cn/comment/hot/I9C7AxQb8?rl=2
49,致敬每一个要强的你,894468,0小时40分,3,https://weibo.cn/comment/hot/I9dTax092?rl=2
50,我和我的祖国,864220,5小时50分,7,https://weibo.cn/comment/hot/Ib9Vqgctl?rl=2
52,光头刘sir 我们需要一个李伯伯,816106,3小时40分,10,https://weibo.cn/comment/hot/I9EYO8Xtm?rl=2
54,西湖断桥变人桥,814743,6小时20分,6,https://weibo.cn/comment/hot/I9DWjwnvH?rl=2
55,杜江原型是超级美男子,810931,12小时0分,7,https://weibo.cn/comment/hot/I9uCGvcl5?rl=2
56,刘诗诗上海,805424,3小时30分,16,https://weibo.cn/comment/hot/I9Fhn8XkI?rl=2
57,2019102,804289,0小时40分,18,https://weibo.cn/comment/hot/I9GDEBwXo?rl=2
58,70秒国庆最美烟花镜头混剪,795615,9小时50分,6,https://weibo.cn/comment/hot/I9wMQiZsN?rl=2
59,给阅兵写BGM的是80后和90后,784089,6小时20分,6,https://weibo.cn/comment/hot/I9Awa1OOs?rl=2
60,韩国阅兵,775759,4小时30分,16,https://weibo.cn/comment/hot/I9F9afgP8?rl=2
61,贵州铜仁地震,766861,2小时30分,7,https://weibo.cn/comment/hot/I9FzZ1bux?rl=2
